CODMUNRES,ANO,ABORTOS_SUS_MENOR_30,ABORTOS_SUS_30_A_39,ABORTOS_SUS_40_OU_MAIS
352740,2016,127,52,7
352740,2017,119,39,7
352740,2018,118,43,4
352740,2019,139,56,2
352740,2020,144,56,8
352750,2012,11,6,0
352750,2013,7,3,0
352750,2014,16,2,0
352750,2015,15,1,0
352750,2016,15,5,0
352750,2017,16,5,0
352750,2018,17,3,0
352750,2019,13,6,0
352750,2020,15,10,0
352760,2012,31,8,2
352760,2013,45,14,0
352760,2014,86,27,3
352760,2015,100,24,0
352760,2016,65,22,3
352760,2017,80,26,4
352760,2018,97,38,2
352760,2019,83,26,1
352760,2020,73,27,3
352770,2012,56,13,1
352770,2013,42,11,0
352770,2014,45,14,1
352770,2015,45,10,1
352770,2016,23,2,0
352770,2017,40,14,1
352770,2018,45,20,2
352770,2019,35,5,1
352770,2020,25,12,0
352780,2012,34,6,0
352780,2013,37,13,0
352780,2014,42,20,0
352780,2015,44,20,6
352780,2016,33,17,2
352780,2017,47,19,2
352780,2018,44,16,2
352780,2019,43,12,3
352780,2020,35,13,0
352790,2012,26,4,0
352790,2013,24,6,1
352790,2014,30,13,1
352790,2015,24,10,1
352790,2016,33,10,0
352790,2017,38,21,0
352790,2018,41,23,2
352790,2019,24,12,4
352790,2020,15,10,0
352800,2012,203,41,1
352800,2013,160,59,6
352800,2014,143,36,5
352800,2015,168,42,5
352800,2016,199,48,7
352800,2017,155,60,3
352800,2018,94,40,6
352800,2019,109,68,5
352800,2020,108,64,11
352810,2012,46,11,1
352810,2013,27,10,1
352810,2014,41,9,3
352810,2015,34,10,0
352810,2016,28,7,1
352810,2017,31,7,1
352810,2018,34,13,1
352810,2019,38,10,1
352810,2020,34,12,7
352820,2012,11,5,0
352820,2013,17,4,1
352820,2014,13,6,1
352820,2015,30,7,0
352820,2016,27,5,0
352820,2017,17,9,3
352820,2018,21,10,4
352820,2019,26,10,0
352820,2020,23,11,0
352830,2012,8,4,0
352830,2013,14,4,0
352830,2014,21,5,0
352830,2015,28,5,1
352830,2016,14,4,0
352830,2017,11,3,1
352830,2018,11,4,0
352830,2019,14,0,3
352830,2020,10,3,0
352840,2012,333,105,13
352840,2013,277,100,6
352840,2014,324,103,21
352840,2015,332,101,18
352840,2016,243,93,9
352840,2017,272,119,19
352840,2018,276,125,18
352840,2019,272,136,21
352840,2020,262,127,12
352850,2012,562,184,14
352850,2013,634,239,21
352850,2014,651,216,36
352850,2015,625,246,30
352850,2016,570,243,38
352850,2017,533,225,27
352850,2018,646,253,41
352850,2019,558,232,38
352850,2020,496,250,36
352860,2012,65,24,2
352860,2013,52,33,3
352860,2014,54,21,3
352860,2015,69,24,2
352860,2016,54,28,1
352860,2017,70,11,3
352860,2018,49,24,3
352860,2019,60,30,1
352860,2020,48,22,0
352870,2012,28,8,0
352870,2013,30,6,3
352870,2014,27,6,2
352870,2015,30,13,1
352870,2016,26,6,1
352870,2017,28,16,0
352870,2018,27,11,3
352870,2019,25,11,4
352870,2020,23,3,1
352880,2012,116,37,0
352880,2013,100,34,1
352880,2014,112,44,7
352880,2015,134,41,7
352880,2016,98,35,2
352880,2017,110,31,1
352880,2018,101,58,8
352880,2019,92,37,2
352880,2020,98,48,4
352885,2012,5,4,0
352885,2013,8,3,0
352885,2014,11,1,0
352885,2015,13,4,0
352885,2016,15,4,0
352885,2017,13,3,0
352885,2018,21,10,0
352885,2019,16,7,0
352885,2020,12,12,0
352890,2012,24,10,0
352890,2013,36,10,0
352890,2014,43,10,0
352890,2015,31,4,0
352890,2016,32,16,0
352890,2017,25,13,1
352890,2018,34,7,0
352890,2019,31,9,1
352890,2020,25,12,0
352900,2012,1475,524,58
352900,2013,1399,578,64
352900,2014,1425,586,66
352900,2015,1489,579,68
352900,2016,1505,645,67
352900,2017,1520,689,84
352900,2018,1511,694,91
352900,2019,1464,749,81
352900,2020,1439,643,68
352910,2012,17,1,1
352910,2013,15,9,0
352910,2014,9,4,1
352910,2015,16,3,1
352910,2016,13,5,0
352910,2017,4,1,2
352910,2018,7,2,1
352910,2019,10,4,2
352910,2020,10,6,0
352920,2012,224,61,5
352920,2013,229,56,6
352920,2014,222,63,9
352920,2015,214,68,2
352920,2016,174,69,9
352920,2017,201,69,8
352920,2018,218,93,5
352920,2019,232,103,7
352920,2020,178,85,10
352930,2012,264,100,14
352930,2013,278,108,8
352930,2014,491,153,12
352930,2015,547,179,19
352930,2016,558,161,23
352930,2017,571,212,22
352930,2018,470,200,14
352930,2019,431,171,29
352930,2020,411,161,14
352940,2012,2725,913,120
352940,2013,2634,833,111
352940,2014,2786,888,109
352940,2015,2938,968,108
352940,2016,2926,924,134
352940,2017,2680,1078,130
352940,2018,2518,1037,147
352940,2019,2456,910,114
352940,2020,2063,869,113
352950,2012,23,4,1
352950,2013,36,4,1
352950,2014,46,8,2
352950,2015,41,15,0
352950,2016,41,12,1
352950,2017,44,16,0
352950,2018,36,20,2
352950,2019,35,17,1
352950,2020,37,13,0
352960,2012,19,7,1
352960,2013,18,10,2
352960,2014,17,5,2
352960,2015,26,6,0
352960,2016,19,11,3
352960,2017,22,8,3
352960,2018,18,2,0
352960,2019,23,15,0
352960,2020,20,16,1
352965,2012,10,5,0
352965,2013,18,3,1
352965,2014,12,2,0
352965,2015,13,5,0
352965,2016,8,6,2
352965,2017,20,7,4
352965,2018,12,4,0
352965,2019,19,7,0
352965,2020,7,11,2
352970,2012,153,38,4
352970,2013,89,32,2
352970,2014,127,38,2
352970,2015,184,67,16
352970,2016,147,51,9
352970,2017,149,45,4
352970,2018,144,50,6
352970,2019,128,27,6
352970,2020,142,39,3
352980,2012,135,24,6
352980,2013,107,44,2
352980,2014,120,27,1
352980,2015,126,33,4
352980,2016,78,41,6
352980,2017,99,28,1
352980,2018,116,53,4
352980,2019,102,58,1
352980,2020,85,43,5
352990,2012,232,74,7
352990,2013,221,75,8
352990,2014,255,85,11
352990,2015,225,87,14
352990,2016,252,94,4
352990,2017,222,97,8
352990,2018,230,74,11
352990,2019,229,92,9
352990,2020,203,79,9
353000,2012,12,4,0
353000,2013,11,3,0
353000,2014,19,6,2
353000,2015,22,7,1
353000,2016,31,5,3
353000,2017,23,2,3
353000,2018,22,7,1
353000,2019,15,5,0
353000,2020,13,15,0
353010,2012,314,118,6
353010,2013,339,109,12
353010,2014,308,115,11
353010,2015,307,123,13
353010,2016,286,110,8
353010,2017,306,113,16
353010,2018,259,113,17
353010,2019,218,120,16
353010,2020,194,85,20
353020,2012,148,57,8
353020,2013,119,39,4
353020,2014,119,36,8
353020,2015,114,48,7
353020,2016,101,36,2
353020,2017,105,45,5
353020,2018,105,43,4
353020,2019,102,37,13
353020,2020,86,39,3
353030,2012,358,130,8
353030,2013,461,154,14
353030,2014,515,150,17
353030,2015,476,176,18
353030,2016,480,163,12
353030,2017,428,192,16
353030,2018,419,188,27
353030,2019,376,212,20
353030,2020,393,183,24
353040,2012,21,14,0
353040,2013,38,11,2
353040,2014,30,19,0
353040,2015,57,10,2
353040,2016,41,13,3
353040,2017,48,13,1
353040,2018,39,19,0
353040,2019,43,16,2
353040,2020,30,5,1
353050,2012,589,203,16
353050,2013,637,187,27
353050,2014,743,238,17
353050,2015,634,241,10
353050,2016,638,234,18
353050,2017,640,282,38
353050,2018,593,267,30
353050,2019,510,205,30
353050,2020,461,196,26
353060,2012,3248,1013,126
353060,2013,3226,1007,120
353060,2014,3330,996,163
353060,2015,3446,1202,146
353060,2016,3412,1165,157
353060,2017,3440,1446,163
353060,2018,3620,1490,168
353060,2019,3626,1513,207
353060,2020,3484,1446,221
353070,2012,1156,374,38
353070,2013,1067,392,45
353070,2014,1100,378,57
353070,2015,1127,409,45
353070,2016,1045,394,57
353070,2017,1076,541,50
353070,2018,1121,595,44
353070,2019,1125,574,61
353070,2020,959,522,68
353080,2012,591,178,20
353080,2013,599,197,18
353080,2014,608,186,18
353080,2015,653,228,25
353080,2016,604,203,20
353080,2017,646,225,28
353080,2018,576,255,37
353080,2019,564,264,37
353080,2020,504,268,35
353090,2012,57,16,1
353090,2013,48,15,0
353090,2014,29,12,0
353090,2015,38,14,0
353090,2016,41,12,3
353090,2017,37,12,3
353090,2018,44,15,1
353090,2019,42,8,4
353090,2020,39,11,2
353100,2012,11,4,0
353100,2013,8,5,0
353100,2014,9,6,0
353100,2015,14,1,2
353100,2016,12,4,0
353100,2017,5,7,1
353100,2018,16,7,1
353100,2019,7,10,1
353100,2020,8,4,0
353110,2012,328,157,18
353110,2013,366,139,23
353110,2014,451,139,19
353110,2015,428,169,26
353110,2016,493,183,15
353110,2017,457,214,22
353110,2018,593,279,46
353110,2019,488,261,26
353110,2020,537,300,37
353120,2012,21,16,2
353120,2013,41,8,0
353120,2014,35,10,4
353120,2015,36,23,1
353120,2016,34,18,0
353120,2017,45,22,2
353120,2018,36,27,6
353120,2019,46,37,1
353120,2020,22,18,2
353130,2012,208,58,4
353130,2013,207,83,2
353130,2014,253,91,6
353130,2015,220,93,7
353130,2016,246,80,8
353130,2017,244,102,11
353130,2018,257,106,8
353130,2019,236,91,22
353130,2020,175,93,5
353140,2012,70,16,2
353140,2013,102,31,2
353140,2014,146,46,1
353140,2015,120,33,1
353140,2016,110,43,2
353140,2017,114,47,2
353140,2018,124,55,3
353140,2019,129,55,2
353140,2020,112,63,4
353150,2012,216,59,4
353150,2013,193,53,8
353150,2014,216,70,6
353150,2015,201,61,13
353150,2016,218,74,3
353150,2017,221,74,13
353150,2018,231,78,9
353150,2019,233,92,6
353150,2020,210,84,18
353160,2012,22,5,0
353160,2013,18,3,3
353160,2014,27,5,0
353160,2015,19,5,0
353160,2016,13,4,0
353160,2017,20,4,1
353160,2018,17,8,0
353160,2019,29,11,0
353160,2020,16,5,0
353170,2012,22,11,2
353170,2013,11,12,3
353170,2014,24,9,4
353170,2015,20,8,0
353170,2016,9,5,1
353170,2017,22,5,1
353170,2018,12,15,3
353170,2019,13,8,0
353170,2020,13,16,0
353180,2012,456,142,23
353180,2013,516,164,20
353180,2014,653,201,19
353180,2015,625,241,32
353180,2016,606,159,19
353180,2017,590,206,30
353180,2018,494,228,36
353180,2019,571,290,26
353180,2020,467,215,32
353190,2012,246,64,3
353190,2013,274,62,4
353190,2014,231,54,15
353190,2015,246,67,6
353190,2016,253,62,10
353190,2017,268,74,10
353190,2018,269,91,7
353190,2019,266,93,6
353190,2020,198,81,11
353200,2012,96,19,4
353200,2013,77,27,8
353200,2014,93,38,7
353200,2015,92,37,1
353200,2016,75,41,2
353200,2017,84,30,5
353200,2018,87,46,4
353200,2019,87,41,2
353200,2020,72,50,3
353205,2012,14,6,3
353205,2013,21,4,0
353205,2014,25,4,0
353205,2015,26,7,0
353205,2016,23,13,0
353205,2017,17,5,5
353205,2018,11,11,2
353205,2019,23,9,0
353205,2020,15,4,3
353210,2012,19,8,0
353210,2013,28,11,1
353210,2014,39,15,5
353210,2015,32,7,1
353210,2016,25,5,1
353210,2017,24,12,0
353210,2018,23,12,0
353210,2019,18,8,1
353210,2020,16,6,1
353215,2012,42,8,0
353215,2013,31,9,0
353215,2014,40,6,0
353215,2015,25,4,1
353215,2016,25,10,2
353215,2017,42,16,0
353215,2018,31,9,0
353215,2019,30,11,1
353215,2020,27,10,0
353220,2012,48,13,0
353220,2013,43,10,0
353220,2014,58,13,1
353220,2015,57,18,1
353220,2016,58,12,1
353220,2017,32,8,1
353220,2018,50,10,1
353220,2019,48,10,1
353220,2020,44,26,0
353230,2012,45,18,3
353230,2013,36,16,3
353230,2014,43,21,4
353230,2015,40,21,2
353230,2016,49,15,2
353230,2017,61,24,4
353230,2018,48,12,1
353230,2019,36,20,2
353230,2020,39,19,3
353240,2012,172,59,7
353240,2013,183,56,10
353240,2014,181,72,10
353240,2015,146,40,5
353240,2016,125,51,2
353240,2017,131,52,7
353240,2018,155,49,9
353240,2019,135,52,6
353240,2020,123,51,10
353250,2012,53,15,0
353250,2013,47,21,3
353250,2014,66,21,3
353250,2015,49,23,2
353250,2016,63,18,2
353250,2017,54,19,2
353250,2018,57,22,4
353250,2019,47,25,4
353250,2020,37,28,1
353260,2012,46,18,2
353260,2013,60,20,2
353260,2014,70,16,4
353260,2015,45,19,1
353260,2016,45,11,2
353260,2017,41,12,1
353260,2018,49,14,1
353260,2019,35,14,0
353260,2020,54,14,1
353270,2012,40,11,5
353270,2013,40,8,3
353270,2014,44,9,1
353270,2015,52,8,0
353270,2016,45,9,2
353270,2017,45,15,0
353270,2018,50,13,2
353270,2019,30,11,3
353270,2020,38,4,0
353280,2012,39,12,2
353280,2013,58,12,3
353280,2014,49,16,1
353280,2015,67,19,3
353280,2016,59,21,2
353280,2017,66,39,3
353280,2018,56,21,2
353280,2019,66,23,1
353280,2020,46,19,2
353282,2012,114,29,1
353282,2013,123,17,1
353282,2014,115,23,2
353282,2015,124,31,2
353282,2016,130,21,0
353282,2017,101,27,6
353282,2018,90,25,3
353282,2019,100,37,3
353282,2020,76,29,3
353284,2012,7,9,0
353284,2013,6,2,0
353284,2014,5,5,2
353284,2015,11,8,0
353284,2016,12,5,0
353284,2017,7,5,0
353284,2018,10,7,1
353284,2019,17,3,3
353284,2020,11,4,0
353286,2012,3,1,0
353286,2013,10,0,0
353286,2014,6,0,0
353286,2015,8,4,0
353286,2016,13,1,0
353286,2017,7,2,0
353286,2018,4,4,0
353286,2019,2,0,0
353286,2020,3,0,0
353290,2012,99,15,1
353290,2013,80,23,2
353290,2014,65,21,0
353290,2015,85,16,3
353290,2016,56,27,0
353290,2017,58,23,2
353290,2018,66,12,2
353290,2019,58,17,1
353290,2020,77,26,3
353300,2012,286,67,10
353300,2013,200,82,7
353300,2014,325,75,3
353300,2015,270,57,3
353300,2016,278,70,11
353300,2017,271,64,7
353300,2018,234,74,6
353300,2019,225,68,7
353300,2020,192,58,6
353310,2012,15,0,0
353310,2013,9,2,0
353310,2014,11,4,1
353310,2015,5,0,0
353310,2016,9,6,0
353310,2017,10,6,0
353310,2018,14,5,1
353310,2019,11,5,0
353310,2020,12,6,0
353320,2012,36,5,0
353320,2013,24,6,0
353320,2014,31,9,1
353320,2015,37,12,0
353320,2016,35,5,1
353320,2017,24,10,3
353320,2018,29,16,3
353320,2019,37,17,3
353320,2020,26,12,2
353325,2012,45,5,0
353325,2013,34,7,1
353325,2014,31,4,3
353325,2015,24,6,1
353325,2016,35,12,2
353325,2017,38,8,0
353325,2018,18,11,0
353325,2019,39,11,0
353325,2020,30,9,0
353330,2012,21,6,1
353330,2013,36,5,0
353330,2014,22,5,3
353330,2015,6,7,1
353330,2016,7,4,0
353330,2017,10,3,0
353330,2018,6,0,2
353330,2019,0,0,0
353330,2020,1,1,1
353340,2012,291,124,20
353340,2013,319,151,8
353340,2014,345,137,31
353340,2015,297,120,11
353340,2016,303,131,17
353340,2017,312,150,13
353340,2018,304,135,20
353340,2019,256,177,13
353340,2020,276,145,29
353350,2012,307,81,7
353350,2013,303,72,6
353350,2014,294,79,6
353350,2015,270,115,4
353350,2016,326,102,17
353350,2017,285,96,7
353350,2018,275,100,20
353350,2019,294,117,6
353350,2020,231,89,10
353360,2012,58,17,2
353360,2013,43,16,1
353360,2014,52,15,4
353360,2015,48,15,2
353360,2016,56,18,0
353360,2017,57,21,2
353360,2018,51,20,4
353360,2019,57,22,3
353360,2020,47,29,1
353370,2012,38,15,3
353370,2013,43,20,0
353370,2014,32,14,3
353370,2015,57,9,2
353370,2016,43,17,3
353370,2017,64,16,0
353370,2018,48,18,2
353370,2019,51,22,2
353370,2020,53,13,0
353380,2012,3,4,0
353380,2013,1,0,0
353380,2014,7,1,0
353380,2015,5,0,0
353380,2016,20,5,0
353380,2017,18,5,3
353380,2018,30,9,0
353380,2019,25,0,0
353380,2020,17,10,0
353390,2012,269,66,6
353390,2013,234,42,6
353390,2014,269,71,5
353390,2015,293,63,7
353390,2016,299,79,6
353390,2017,305,92,4
353390,2018,281,95,8
353390,2019,298,90,6
353390,2020,232,97,15
353400,2012,34,7,3
353400,2013,43,4,0
353400,2014,59,7,5
353400,2015,62,13,3
353400,2016,55,13,1
353400,2017,45,17,0
353400,2018,51,20,2
353400,2019,36,26,2
353400,2020,41,14,0
353410,2012,45,8,1
353410,2013,62,10,1
353410,2014,49,7,0
353410,2015,40,11,1
353410,2016,45,12,2
353410,2017,33,16,7
353410,2018,35,15,3
353410,2019,34,13,0
353410,2020,34,15,1
353420,2012,26,2,1
353420,2013,26,6,0
353420,2014,42,6,0
353420,2015,37,6,0
353420,2016,35,8,1
353420,2017,39,16,0
353420,2018,39,11,0
353420,2019,25,21,4
353420,2020,27,11,1
353430,2012,469,148,5
353430,2013,436,149,14
353430,2014,422,131,4
353430,2015,395,134,12
353430,2016,384,201,12
353430,2017,420,178,26
353430,2018,401,221,22
353430,2019,411,308,40
353430,2020,368,187,10
353440,2012,4831,1737,225
353440,2013,4787,1699,248
353440,2014,4808,1832,245
353440,2015,4926,1890,273
353440,2016,4826,1978,248
353440,2017,4585,2034,278
353440,2018,4420,2013,303
353440,2019,4288,2158,335
353440,2020,3814,1891,257
353450,2012,22,10,1
353450,2013,5,2,0
353450,2014,6,6,0
353450,2015,14,9,1
353450,2016,14,8,1
353450,2017,17,4,3
353450,2018,22,11,3
353450,2019,5,9,0
353450,2020,11,5,1
353460,2012,215,65,8
353460,2013,197,83,7
353460,2014,231,78,8
353460,2015,196,67,11
353460,2016,249,96,9
353460,2017,225,81,7
353460,2018,208,98,12
353460,2019,174,88,9
353460,2020,190,114,10
353470,2012,888,290,33
353470,2013,778,285,33
353470,2014,788,293,21
353470,2015,833,272,39
353470,2016,721,311,30
353470,2017,798,372,51
353470,2018,874,378,32
353470,2019,896,436,41
353470,2020,941,428,55
353475,2012,47,27,2
353475,2013,48,23,1
353475,2014,48,21,6
353475,2015,68,17,1
353475,2016,63,23,6
353475,2017,50,23,0
353475,2018,68,36,4
353475,2019,96,44,6
353475,2020,57,27,6
353480,2012,87,24,3
353480,2013,76,23,0
353480,2014,66,27,4
353480,2015,59,18,2
353480,2016,56,19,1
353480,2017,63,21,2
353480,2018,59,21,8
353480,2019,74,23,1
353480,2020,46,24,3
353490,2012,24,7,2
353490,2013,22,6,1
353490,2014,40,13,2
353490,2015,27,6,1
353490,2016,21,8,1
353490,2017,29,11,2
353490,2018,27,12,2
353490,2019,20,18,0
353490,2020,22,4,1
353500,2012,73,14,1
353500,2013,52,17,4
353500,2014,74,17,3
353500,2015,50,15,0
353500,2016,63,19,1
353500,2017,85,13,3
353500,2018,51,29,2
353500,2019,71,17,3
353500,2020,65,30,5
353510,2012,73,18,0
353510,2013,69,16,1
353510,2014,56,20,4
353510,2015,55,17,1
353510,2016,51,17,2
353510,2017,58,23,3
353510,2018,67,18,1
353510,2019,43,17,1
353510,2020,66,30,10
353520,2012,56,19,4
353520,2013,38,25,1
353520,2014,65,22,0
353520,2015,44,23,2
353520,2016,52,16,3
353520,2017,60,12,0
353520,2018,53,25,4
353520,2019,39,17,2
353520,2020,52,16,3
353530,2012,208,51,5
353530,2013,186,56,9
353530,2014,229,61,1
353530,2015,262,67,4
353530,2016,182,67,8
353530,2017,173,53,7
353530,2018,177,74,7
353530,2019,167,58,10
353530,2020,152,50,14
353540,2012,140,34,5
353540,2013,139,30,1
353540,2014,152,36,1
353540,2015,101,35,9
353540,2016,156,47,3
353540,2017,156,48,10
353540,2018,140,35,1
353540,2019,95,33,3
353540,2020,107,19,2
353550,2012,460,121,6
353550,2013,438,112,17
353550,2014,445,132,18
353550,2015,454,158,15
353550,2016,656,215,19
353550,2017,695,250,14
353550,2018,670,225,26
353550,2019,495,195,23
353550,2020,457,189,24
353560,2012,139,43,2
353560,2013,133,38,3
353560,2014,125,42,8
353560,2015,140,43,12
353560,2016,113,54,3
353560,2017,121,56,9
353560,2018,112,48,7
353560,2019,97,44,7
353560,2020,119,47,4
353570,2012,14,5,0
353570,2013,24,12,0
353570,2014,17,8,1
353570,2015,23,12,0
353570,2016,30,6,0
353570,2017,32,7,1
353570,2018,22,7,1
353570,2019,30,9,2
353570,2020,27,8,1
353580,2012,193,52,4
353580,2013,158,37,4
353580,2014,88,19,4
353580,2015,63,14,1
353580,2016,64,32,1
353580,2017,91,33,2
353580,2018,41,16,1
353580,2019,58,29,1
353580,2020,50,29,3
353590,2012,34,1,0
353590,2013,30,11,0
353590,2014,32,15,1
353590,2015,14,2,0
353590,2016,34,14,1
353590,2017,37,7,4
353590,2018,23,12,0
353590,2019,34,9,1
353590,2020,20,17,0
353600,2012,83,26,2
353600,2013,88,29,6
353600,2014,82,29,2
353600,2015,82,41,8
353600,2016,98,18,4
353600,2017,80,22,2
353600,2018,49,31,2
353600,2019,63,24,6
353600,2020,54,27,5
353610,2012,72,31,1
353610,2013,67,24,0
353610,2014,80,21,3
353610,2015,70,18,2
353610,2016,73,46,0
353610,2017,63,11,2
353610,2018,51,20,3
353610,2019,59,31,7
353610,2020,42,24,2
353620,2012,256,97,12
353620,2013,243,76,7
353620,2014,254,105,11
353620,2015,238,116,16
353620,2016,230,95,10
353620,2017,234,113,14
353620,2018,237,105,12
353620,2019,200,113,11
353620,2020,209,98,16
353625,2012,11,5,0
353625,2013,12,4,1
353625,2014,15,2,0
353625,2015,11,5,0
353625,2016,21,6,0
353625,2017,19,14,0
353625,2018,27,6,2
353625,2019,19,9,1
353625,2020,26,8,2
353630,2012,136,66,6
353630,2013,137,58,9
353630,2014,129,36,3
353630,2015,154,34,7
353630,2016,156,51,4
353630,2017,153,31,6
353630,2018,109,47,8
353630,2019,143,47,10
353630,2020,120,48,7
353640,2012,73,10,2
353640,2013,57,15,1
353640,2014,68,17,1
353640,2015,47,12,1
353640,2016,63,19,3
353640,2017,66,20,3
353640,2018,58,19,3
353640,2019,31,13,2
353640,2020,6,9,0
353650,2012,713,287,36
353650,2013,691,275,37
353650,2014,675,296,32
353650,2015,737,327,41
353650,2016,705,343,43
353650,2017,749,341,34
353650,2018,749,399,42
353650,2019,716,363,58
353650,2020,670,348,35
353657,2012,12,1,0
353657,2013,1,0,0
353657,2014,15,1,0
353657,2015,11,8,1
353657,2016,12,7,0
353657,2017,16,7,2
353657,2018,18,5,2
353657,2019,17,6,1
353657,2020,20,12,1
353660,2012,64,11,2
353660,2013,62,7,0
353660,2014,42,18,0
353660,2015,46,12,2
353660,2016,61,11,2
353660,2017,42,11,0
353660,2018,51,20,2
353660,2019,43,17,0
353660,2020,54,19,1
353670,2012,431,115,10
353670,2013,465,123,14
353670,2014,420,105,17
353670,2015,353,115,9
353670,2016,351,133,15
353670,2017,336,121,17
353670,2018,334,161,22
353670,2019,351,125,13
353670,2020,336,126,16
353680,2012,36,13,1
353680,2013,41,21,1
353680,2014,43,12,7
353680,2015,43,11,2
353680,2016,41,27,6
353680,2017,46,26,1
353680,2018,47,15,7
353680,2019,48,24,0
353680,2020,47,11,4
353690,2012,19,3,1
353690,2013,10,4,1
353690,2014,4,9,0
353690,2015,15,3,0
353690,2016,9,5,0
353690,2017,8,9,0
353690,2018,12,8,3
353690,2019,10,11,0
353690,2020,7,2,0
353700,2012,141,33,1
353700,2013,131,37,3
353700,2014,143,45,2
353700,2015,154,50,4
353700,2016,123,32,2
353700,2017,118,40,1
353700,2018,74,23,4
353700,2019,86,36,5
353700,2020,92,26,3
353710,2012,194,90,10
353710,2013,284,97,6
353710,2014,242,99,16
353710,2015,295,123,14
353710,2016,280,124,17
353710,2017,249,132,12
353710,2018,260,133,12
353710,2019,253,149,21
353710,2020,233,120,13
353715,2012,23,7,0
353715,2013,14,7,0
353715,2014,20,2,0
353715,2015,9,12,0
353715,2016,21,5,0
353715,2017,17,11,0
353715,2018,24,7,0
353715,2019,25,13,1
353715,2020,21,5,0
353720,2012,113,27,3
353720,2013,109,27,6
353720,2014,72,37,4
353720,2015,84,27,5
353720,2016,97,24,4
353720,2017,96,28,11
353720,2018,115,52,13
353720,2019,93,34,5
353720,2020,80,41,7
353730,2012,624,234,25
353730,2013,712,246,43
353730,2014,648,211,16
